NO,우선순위,K,lon,lat,시,구,커버리지,도로명주소
1543,3,56,127.1034226,37.50766,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
1544,4,56,127.0356428,37.49028717,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
1545,5,56,127.129303,37.53658752,서울특별시,서초구,1.5km,서울특별시 서초구 잠원로 181
1546,6,56,127.0785766,37.49946173,서울특별시,노원구,1.5km,서울특별시 노원구 동일로210길 86
1547,7,56,126.9060274,37.57353209,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 388
1548,8,56,127.0169049,37.58936078,서울특별시,강동구,1.5km,서울특별시 강동구 올림픽로 793
1549,9,56,126.8270683,37.53885739,서울특별시,서초구,1.5km,서울특별시 서초구 방배천로 32
1550,10,56,126.8771776,37.50217699,서울특별시,서초구,1.5km,서울특별시 서초구 남부순환로296가길 3
1551,11,56,126.8475203,37.52995871,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
1552,12,56,126.9022103,37.48427922,서울특별시,강서구,1.5km,서울특별시 강서구 양천로27길 261-40
1553,13,56,127.058973,37.56248502,서울특별시,서대문구,1.5km,서울특별시 서대문구 충정로2가 충정로 59
1554,14,56,126.8608626,37.55797338,서울특별시,은평구,1.5km,서울특별시 은평구 수색로 199
1555,15,56,126.8316682,37.53077141,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
1556,16,56,126.8374145,37.52088897,서울특별시,강북구,1.5km,서울특별시 강북구 월계로37길 142
1557,17,56,127.1317174,37.50594889,서울특별시,강북구,1.5km,서울특별시 강북구 덕릉로 78
1558,18,56,127.032418,37.64440506,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 447
1559,19,56,126.8978669,37.46172322,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로34길 43
1560,20,56,127.0609412,37.61296776,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 237
1561,21,56,127.0413863,37.66066431,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1602
1562,22,56,126.8995368,37.53564274,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1776
1563,23,56,127.075778,37.59409379,서울특별시,강동구,1.5km,서울특별시 강동구 동남로 563
1564,24,56,126.929239,37.49973594,서울특별시,관악구,1.5km,서울특별시 관악구 신림로 170
1565,25,56,127.0840381,37.53463405,서울특별시,강남구,1.5km,서울특별시 강남구 밤고개로 206
1566,26,56,126.8376614,37.49294851,서울특별시,은평구,1.5km,서울특별시 은평구 진관3로 77
1567,27,56,126.9531867,37.47370984,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 826
1568,28,56,127.0522496,37.55074215,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1114
1569,29,56,127.0599462,37.5895291,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
1570,30,56,127.0279354,37.63627517,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 981
1571,31,56,127.0983262,37.61400227,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로 18
1572,32,56,127.0792574,37.57968469,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로 255
1573,33,56,127.0117006,37.51903408,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로19길 5-20
1574,34,56,127.0675304,37.64904569,서울특별시,양천구,1.5km,서울특별시 양천구 안양천로 683
1575,35,56,127.0770739,37.5652553,서울특별시,양천구,1.5km,서울특별시 양천구 신정로 146
1576,36,56,127.128095,37.55190676,서울특별시,양천구,1.5km,서울특별시 양천구 목동로 189-1
1577,37,56,126.9825529,37.47925026,서울특별시,강서구,1.5km,서울특별시 강서구 벌말로 271
1578,38,56,126.9950363,37.47299474,서울특별시,강서구,1.5km,서울특별시 강서구 벌말로 266
1579,39,56,126.8164618,37.58476484,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
1580,40,56,126.9649835,37.5638992,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
1581,41,56,126.900322,37.57891129,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
1582,42,56,127.0737078,37.55983509,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
1583,43,56,127.0438522,37.62822573,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
1584,44,56,127.0222801,37.63444973,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
1585,45,56,127.1017975,37.60049387,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
1586,46,56,126.8177259,37.57035075,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
1587,47,56,126.8301412,37.57492854,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
1588,48,56,127.0560606,37.67153646,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
1589,49,56,127.0559692,37.68685877,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
1590,50,56,127.1463365,37.52492212,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
1591,51,56,126.9339614,37.47361931,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
1592,52,56,127.1058513,37.47612045,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
1593,53,56,126.9213366,37.6439125,서울특별시,강서구,1.5km,서울특별시 강서구 공항대로 468
1594,54,56,127.1095247,37.63927743,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
1595,55,56,127.0710452,37.62922907,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
1596,56,56,127.0722508,37.61661466,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
1597,1,57,127.0668206,37.57603432,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
1598,2,57,126.8602541,37.49667843,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
1599,3,57,127.1034226,37.50766,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
1600,4,57,127.0356428,37.49028717,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
1601,5,57,127.129303,37.53658752,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
1602,6,57,127.0785766,37.49946173,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
1603,7,57,126.9060274,37.57353209,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
1604,8,57,127.0169049,37.58936078,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
1605,9,57,126.8270683,37.53885739,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
1606,10,57,126.8771776,37.50217699,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
1607,11,57,126.8475203,37.52995871,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
1608,12,57,126.9022103,37.48427922,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
1609,13,57,127.058973,37.56248502,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
1610,14,57,126.8608626,37.55797338,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
1611,15,57,126.8316682,37.53077141,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
1612,16,57,126.8374145,37.52088897,서울특별시,서초구,1.5km,서울특별시 서초구 잠원로 181
1613,17,57,127.1317174,37.50594889,서울특별시,노원구,1.5km,서울특별시 노원구 동일로210길 86
1614,18,57,127.032418,37.64440506,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 388
1615,19,57,126.8978669,37.46172322,서울특별시,강동구,1.5km,서울특별시 강동구 올림픽로 793
1616,20,57,127.0609412,37.61296776,서울특별시,서초구,1.5km,서울특별시 서초구 방배천로 32
1617,21,57,127.0413863,37.66066431,서울특별시,서초구,1.5km,서울특별시 서초구 남부순환로296가길 3
1618,22,57,126.8995368,37.53564274,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
1619,23,57,127.075778,37.59409379,서울특별시,강서구,1.5km,서울특별시 강서구 양천로27길 261-40
1620,24,57,126.929239,37.49973594,서울특별시,서대문구,1.5km,서울특별시 서대문구 충정로2가 충정로 59
1621,25,57,127.0840381,37.53463405,서울특별시,은평구,1.5km,서울특별시 은평구 수색로 199
1622,26,57,126.8376614,37.49294851,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
1623,27,57,126.9531867,37.47370984,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
1624,28,57,127.0522496,37.55074215,서울특별시,강북구,1.5km,서울특별시 강북구 월계로37길 142
1625,29,57,127.0599462,37.5895291,서울특별시,강북구,1.5km,서울특별시 강북구 덕릉로 78
1626,30,57,127.0279354,37.63627517,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 447
1627,31,57,127.0983262,37.61400227,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로34길 43
1628,32,57,127.0792574,37.57968469,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 237
1629,33,57,127.0117006,37.51903408,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1602
1630,34,57,127.0675304,37.64904569,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1776
1631,35,57,127.0770739,37.5652553,서울특별시,강동구,1.5km,서울특별시 강동구 동남로 563
1632,36,57,127.128095,37.55190676,서울특별시,관악구,1.5km,서울특별시 관악구 신림로 170
1633,37,57,126.9825529,37.47925026,서울특별시,강남구,1.5km,서울특별시 강남구 밤고개로 206
1634,38,57,126.9950363,37.47299474,서울특별시,은평구,1.5km,서울특별시 은평구 진관3로 77
1635,39,57,126.8164618,37.58476484,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
1636,40,57,126.9649835,37.5638992,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 826
1637,41,57,126.900322,37.57891129,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1114
1638,42,57,127.0737078,37.55983509,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
1639,43,57,127.0438522,37.62822573,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 981
1640,44,57,127.0222801,37.63444973,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로 18
1641,45,57,127.1017975,37.60049387,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로 255
1642,46,57,126.8177259,37.57035075,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로19길 5-20
1643,47,57,126.8301412,37.57492854,서울특별시,양천구,1.5km,서울특별시 양천구 안양천로 683
1644,48,57,127.0560606,37.67153646,서울특별시,양천구,1.5km,서울특별시 양천구 신정로 146
1645,49,57,127.0559692,37.68685877,서울특별시,양천구,1.5km,서울특별시 양천구 목동로 189-1
1646,50,57,127.1463365,37.52492212,서울특별시,강서구,1.5km,서울특별시 강서구 벌말로 266
1647,51,57,126.9339614,37.47361931,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
1648,52,57,127.1058513,37.47612045,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
1649,53,57,126.9213366,37.6439125,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
1650,54,57,127.1095247,37.63927743,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
1651,55,57,127.0710452,37.62922907,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
1652,56,57,127.0722508,37.61661466,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
1653,57,57,127.0445947,37.69222338,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
1654,1,58,127.0668206,37.57603432,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
1655,2,58,126.8602541,37.49667843,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
1656,3,58,127.1034226,37.50766,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
1657,4,58,127.0356428,37.49028717,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
1658,5,58,127.129303,37.53658752,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
1659,6,58,127.0785766,37.49946173,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
1660,7,58,126.9060274,37.57353209,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
1661,8,58,127.0169049,37.58936078,서울특별시,강서구,1.5km,서울특별시 강서구 공항대로 468
1662,9,58,126.8270683,37.53885739,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
1663,10,58,126.8771776,37.50217699,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
1664,11,58,126.8475203,37.52995871,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
1665,12,58,126.9022103,37.48427922,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
1666,13,58,127.058973,37.56248502,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
1667,14,58,126.8608626,37.55797338,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
1668,15,58,126.8316682,37.53077141,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
1669,16,58,126.8374145,37.52088897,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
1670,17,58,127.1317174,37.50594889,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
1671,18,58,127.032418,37.64440506,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
1672,19,58,126.8978669,37.46172322,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
1673,20,58,127.0609412,37.61296776,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
1674,21,58,127.0413863,37.66066431,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
1675,22,58,126.8995368,37.53564274,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
1676,23,58,127.075778,37.59409379,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
1677,24,58,126.929239,37.49973594,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
1678,25,58,127.0840381,37.53463405,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
1679,26,58,126.8376614,37.49294851,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
1680,27,58,126.9531867,37.47370984,서울특별시,서초구,1.5km,서울특별시 서초구 잠원로 181
1681,28,58,127.0522496,37.55074215,서울특별시,노원구,1.5km,서울특별시 노원구 동일로210길 86
1682,29,58,127.0599462,37.5895291,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 388
1683,30,58,127.0279354,37.63627517,서울특별시,강동구,1.5km,서울특별시 강동구 올림픽로 793
1684,31,58,127.0983262,37.61400227,서울특별시,서초구,1.5km,서울특별시 서초구 방배천로 32
1685,32,58,127.0792574,37.57968469,서울특별시,서초구,1.5km,서울특별시 서초구 남부순환로296가길 3
1686,33,58,127.0117006,37.51903408,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
1687,34,58,127.0675304,37.64904569,서울특별시,강서구,1.5km,서울특별시 강서구 양천로27길 261-40
1688,35,58,127.0770739,37.5652553,서울특별시,서대문구,1.5km,서울특별시 서대문구 충정로2가 충정로 59
1689,36,58,127.128095,37.55190676,서울특별시,은평구,1.5km,서울특별시 은평구 수색로 199
1690,37,58,126.9825529,37.47925026,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
1691,38,58,126.9950363,37.47299474,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
1692,39,58,126.8164618,37.58476484,서울특별시,강북구,1.5km,서울특별시 강북구 월계로37길 142
1693,40,58,126.9649835,37.5638992,서울특별시,강북구,1.5km,서울특별시 강북구 덕릉로 78
1694,41,58,126.900322,37.57891129,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 447
1695,42,58,127.0737078,37.55983509,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로34길 43
1696,43,58,127.0438522,37.62822573,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 237
1697,44,58,127.0222801,37.63444973,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1602
1698,45,58,127.1017975,37.60049387,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1776
1699,46,58,126.8177259,37.57035075,서울특별시,강동구,1.5km,서울특별시 강동구 동남로 563
1700,47,58,126.8301412,37.57492854,서울특별시,관악구,1.5km,서울특별시 관악구 신림로 170
1701,48,58,127.0560606,37.67153646,서울특별시,강남구,1.5km,서울특별시 강남구 밤고개로 206
1702,49,58,127.0559692,37.68685877,서울특별시,은평구,1.5km,서울특별시 은평구 진관3로 77
1703,50,58,127.1463365,37.52492212,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
1704,51,58,126.9339614,37.47361931,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 826
1705,52,58,127.1058513,37.47612045,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1114
1706,53,58,126.9213366,37.6439125,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
1707,54,58,127.1095247,37.63927743,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 981
1708,55,58,127.0710452,37.62922907,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로 18
1709,56,58,127.0722508,37.61661466,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로 255
1710,57,58,127.0445947,37.69222338,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로19길 5-20
1711,58,58,126.8168487,37.54240409,서울특별시,양천구,1.5km,서울특별시 양천구 안양천로 683
1712,1,59,127.0668206,37.57603432,서울특별시,양천구,1.5km,서울특별시 양천구 신정로 146
1713,2,59,126.8602541,37.49667843,서울특별시,양천구,1.5km,서울특별시 양천구 목동로 189-1
1714,3,59,127.1034226,37.50766,서울특별시,강서구,1.5km,서울특별시 강서구 벌말로 271
1715,4,59,127.0356428,37.49028717,서울특별시,강서구,1.5km,서울특별시 강서구 벌말로 266
1716,5,59,127.129303,37.53658752,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
1717,6,59,127.0785766,37.49946173,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
1718,7,59,126.9060274,37.57353209,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
1719,8,59,127.0169049,37.58936078,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
1720,9,59,126.8270683,37.53885739,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
1721,10,59,126.8771776,37.50217699,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
1722,11,59,126.8475203,37.52995871,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
1723,12,59,126.9022103,37.48427922,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
1724,13,59,127.058973,37.56248502,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
1725,14,59,126.8608626,37.55797338,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
1726,15,59,126.8316682,37.53077141,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
1727,16,59,126.8374145,37.52088897,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
1728,17,59,127.1317174,37.50594889,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
1729,18,59,127.032418,37.64440506,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로2길 6
1730,19,59,126.8978669,37.46172322,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
1731,20,59,127.0609412,37.61296776,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
1732,21,59,127.0413863,37.66066431,서울특별시,강서구,1.5km,서울특별시 강서구 공항대로 468
1733,22,59,126.8995368,37.53564274,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
1734,23,59,127.075778,37.59409379,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
1735,24,59,126.929239,37.49973594,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
1736,25,59,127.0840381,37.53463405,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
1737,26,59,126.8376614,37.49294851,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
1738,27,59,126.9531867,37.47370984,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
1739,28,59,127.0522496,37.55074215,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
1740,29,59,127.0599462,37.5895291,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
1741,30,59,127.0279354,37.63627517,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 209
1742,31,59,127.0983262,37.61400227,서울특별시,동작구,1.5km,서울특별시 동작구 상도로 77
1743,32,59,127.0792574,37.57968469,서울특별시,광진구,1.5km,서울특별시 광진구 자양로 75
1744,33,59,127.0117006,37.51903408,서울특별시,구로구,1.5km,서울특별시 구로구 경인로8길 31
1745,34,59,127.0675304,37.64904569,서울특별시,관악구,1.5km,서울특별시 관악구 관악로 96
1746,35,59,127.0770739,37.5652553,서울특별시,성동구,1.5km,서울특별시 성동구 성수동2가 광나루로 200
1747,36,59,127.128095,37.55190676,서울특별시,동대문구,1.5km,서울특별시 동대문구 망우로 62
1748,37,59,126.9825529,37.47925026,서울특별시,강북구,1.5km,서울특별시 강북구 오패산로 393
1749,38,59,126.9950363,37.47299474,서울특별시,중랑구,1.5km,서울특별시 중랑구 신내로16길 33
1750,39,59,126.8164618,37.58476484,서울특별시,중랑구,1.5km,서울특별시 중랑구 동일로 553
1751,40,59,126.9649835,37.5638992,서울특별시,서초구,1.5km,서울특별시 서초구 잠원로 181
1752,41,59,126.900322,37.57891129,서울특별시,노원구,1.5km,서울특별시 노원구 동일로210길 86
1753,42,59,127.0737078,37.55983509,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 388
1754,43,59,127.0438522,37.62822573,서울특별시,강동구,1.5km,서울특별시 강동구 올림픽로 793
1755,44,59,127.0222801,37.63444973,서울특별시,서초구,1.5km,서울특별시 서초구 방배천로 32
1756,45,59,127.1017975,37.60049387,서울특별시,서초구,1.5km,서울특별시 서초구 남부순환로296가길 3
1757,46,59,126.8177259,37.57035075,서울특별시,강서구,1.5km,서울특별시 강서구 금낭화로26가길 152-186
1758,47,59,126.8301412,37.57492854,서울특별시,강서구,1.5km,서울특별시 강서구 양천로27길 261-40
1759,48,59,127.0560606,37.67153646,서울특별시,서대문구,1.5km,서울특별시 서대문구 충정로2가 충정로 59
1760,49,59,127.0559692,37.68685877,서울특별시,은평구,1.5km,서울특별시 은평구 수색로 199
1761,50,59,127.1463365,37.52492212,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
1762,51,59,126.9339614,37.47361931,서울특별시,광진구,1.5km,서울특별시 광진구 동일로 322
1763,52,59,127.1058513,37.47612045,서울특별시,강북구,1.5km,서울특별시 강북구 월계로37길 142
1764,53,59,126.9213366,37.6439125,서울특별시,강북구,1.5km,서울특별시 강북구 덕릉로 78
1765,54,59,127.1095247,37.63927743,서울특별시,중랑구,1.5km,서울특별시 중랑구 망우로 447
1766,55,59,127.0710452,37.62922907,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로34길 43
1767,56,59,127.0722508,37.61661466,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 237
1768,57,59,127.0445947,37.69222338,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1602
1769,58,59,126.8168487,37.54240409,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1776
1770,59,59,126.7994482,37.5873691,서울특별시,강동구,1.5km,서울특별시 강동구 동남로 563
1771,1,60,127.0668206,37.57603432,서울특별시,관악구,1.5km,서울특별시 관악구 신림로 170
1772,2,60,126.8602541,37.49667843,서울특별시,강남구,1.5km,서울특별시 강남구 밤고개로 206
1773,3,60,127.1034226,37.50766,서울특별시,은평구,1.5km,서울특별시 은평구 진관3로 77
1774,4,60,127.0356428,37.49028717,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
1775,5,60,127.129303,37.53658752,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 826
1776,6,60,127.0785766,37.49946173,서울특별시,노원구,1.5km,서울특별시 노원구 동일로 1114
1777,7,60,126.9060274,37.57353209,서울특별시,노원구,1.5km,서울특별시 노원구 화랑로 405
1778,8,60,127.0169049,37.58936078,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 981
1779,9,60,126.8270683,37.53885739,서울특별시,강서구,1.5km,서울특별시 강서구 방화대로 18
1780,10,60,126.8771776,37.50217699,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로 255
1781,11,60,126.8475203,37.52995871,서울특별시,강서구,1.5km,서울특별시 강서구 개화동로19길 5-20
1782,12,60,126.9022103,37.48427922,서울특별시,양천구,1.5km,서울특별시 양천구 안양천로 683
1783,13,60,127.058973,37.56248502,서울특별시,양천구,1.5km,서울특별시 양천구 신정로 146
1784,14,60,126.8608626,37.55797338,서울특별시,양천구,1.5km,서울특별시 양천구 목동로 189-1
1785,15,60,126.8316682,37.53077141,서울특별시,강서구,1.5km,서울특별시 강서구 벌말로 266
1786,16,60,126.8374145,37.52088897,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로33길 15
1787,17,60,127.1317174,37.50594889,서울특별시,구로구,1.5km,서울특별시 구로구 경인로 364
1788,18,60,127.032418,37.64440506,서울특별시,송파구,1.5km,서울특별시 송파구 백제고분로39길 40
1789,19,60,126.8978669,37.46172322,서울특별시,강남구,1.5km,서울특별시 강남구 강남대로58길 45
1790,20,60,127.0609412,37.61296776,서울특별시,강동구,1.5km,서울특별시 강동구 천호대로 1056
1791,21,60,127.0413863,37.66066431,서울특별시,강남구,1.5km,서울특별시 강남구 남부순환로 3183
1792,22,60,126.8995368,37.53564274,서울특별시,서대문구,1.5km,서울특별시 서대문구 수색로 123
1793,23,60,127.075778,37.59409379,서울특별시,성북구,1.5km,서울특별시 성북구 삼선동5가 보문로 168
1794,24,60,126.929239,37.49973594,서울특별시,양천구,1.5km,서울특별시 양천구 화곡로4길 2
1795,25,60,127.0840381,37.53463405,서울특별시,구로구,1.5km,서울특별시 구로구 경인로55길 17
1796,26,60,126.8376614,37.49294851,서울특별시,강서구,1.5km,서울특별시 강서구 강서로 21
1797,27,60,126.9531867,37.47370984,서울특별시,구로구,1.5km,서울특별시 구로구 시흥대로 573
1798,28,60,127.0522496,37.55074215,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
1799,29,60,127.0599462,37.5895291,서울특별시,동대문구,1.5km,서울특별시 동대문구 한천로2길 6
1800,30,60,127.0279354,37.63627517,서울특별시,동대문구,1.5km,서울특별시 동대문구 천호대로 361
1801,31,60,127.0983262,37.61400227,서울특별시,강서구,1.5km,서울특별시 강서구 양천로 556
1802,32,60,127.0792574,37.57968469,서울특별시,강서구,1.5km,서울특별시 강서구 공항대로 468
1803,33,60,127.0117006,37.51903408,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 412
1804,34,60,127.0675304,37.64904569,서울특별시,양천구,1.5km,서울특별시 양천구 남부순환로 538
1805,35,60,127.0770739,37.5652553,서울특별시,송파구,1.5km,서울특별시 송파구 마천로 103
1806,36,60,127.128095,37.55190676,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 430
1807,37,60,126.9825529,37.47925026,서울특별시,금천구,1.5km,서울특별시 금천구 시흥대로 316
1808,38,60,126.9950363,37.47299474,서울특별시,성북구,1.5km,서울특별시 성북구 화랑로 292
1809,39,60,126.8164618,37.58476484,서울특별시,도봉구,1.5km,서울특별시 도봉구 도봉로 627
1810,40,60,126.9649835,37.5638992,서울특별시,영등포구,1.5km,서울특별시 영등포구 당산동6가 선유로52길 12
